product_id,wishlist_pid,name,brand,price,original_price,category,available_sizes,flag,tags,promotion,url,image_url
004123_SP-S7533-25-5826,004123_SP-S7533-25-5826,Dylan Side Tie Denim Skort,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL",Best Seller,back_in_stock,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/dylan-side-tie-denim-skort/004123_SP-S7533-25-5826.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw02a41780/image/004123_SP-S7533-25_MEDIUM-DARK_09.JPG?sw=300&sh=450&q=98
004123_SP-S7533-25-0440,004123_SP-S7533-25-0440,Dylan Side Tie Denim Skort,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL",Best Seller,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/dylan-side-tie-denim-skort/004123_SP-S7533-25-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw00c8c425/image/004123_SP-S7533-25_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004116_52531-4892,004116_52531-4892,Everyday Seamless Long Sleeve Top,ALTAR'D STATE,42,42,Clothing,"XS/S, M/L, L/XL",Top Rated,"top_rated,back_in_stock",N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-long-sleeve-top/004116_52531-4892.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5758e228/image/004116_52531_PINK-KISS_00.JPG?sw=300&sh=450&q=98
004262_DP790-25-0440,004262_DP790-25-0440,Braylee Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/braylee-straight-leg-jeans/004262_DP790-25-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw35a28248/image/004262_DP790-25_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004116_54102AS-25-1048,004116_54102AS-25-1048,Everyday Seamless Striped Top,ALTAR'D STATE,38,38,Clothing,"XS/S, S/M, M/L, L/XL",,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-striped-top/004116_54102AS-25-1048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw86760e7a/image/004116_54102AS-25_IVORY-TAUPE_00.JPG?sw=300&sh=450&q=98
004101_HD9231D-LT-25-2642,004101_HD9231D-LT-25-2642,Denver Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/denver-straight-leg-jeans/004101_HD9231D-LT-25-2642.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb1e95cbe/image/004101_HD9231D-LT-25_LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
000962_DJ26099HF38-5684,000962_DJ26099HF38-5684,Reed Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/reed-straight-leg-jeans/000962_DJ26099HF38-5684.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa0480951/image/000962_DJ26099HF38_MEDIUM-LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
001858_V3399BK-0440,001858_V3399BK-0440,Courtney High-Rise Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/courtney-high-rise-jeans/001858_V3399BK-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4cf33944/image/001858_V3399BK_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004101_HD1640RS-LT-25-2642,004101_HD1640RS-LT-25-2642,Jayleigh Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/jayleigh-straight-leg-jeans/004101_HD1640RS-LT-25-2642.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw7813b104/image/004101_HD1640RS-LT-25_LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
004101_HD1158ST-BLK-25-0440,004101_HD1158ST-BLK-25-0440,Kori Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/kori-straight-leg-jeans/004101_HD1158ST-BLK-25-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwcef41c60/image/004101_HD1158ST-BLK-25_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004101_HD1670WS-ML-25-5684,004101_HD1670WS-ML-25-5684,Hadley Straight Leg Jean,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/hadley-straight-leg-jean/004101_HD1670WS-ML-25-5684.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwce1c8a5d/image/004101_HD1670WS-ML-25_MEDIUM-LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
004262_DP649-25-0440,004262_DP649-25-0440,Layla Straight Leg Jean,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/layla-straight-leg-jean/004262_DP649-25-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw960c7ec8/image/004262_DP649-25_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004123_SP-P12966DK-AT-5826,004123_SP-P12966DK-AT-5826,Elena Boot Cut Jeans,ALTAR'D STATE,84,84,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/flare-jeans/elena-boot-cut-jeans/004123_SP-P12966DK-AT-5826.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw95613062/image/004123_SP-P12966DK-AT_MEDIUM-DARK_00.JPG?sw=300&sh=450&q=98
004404_ASJ10110-0002,004404_ASJ10110-0002,Steph Camo Pant,ALTAR'D STATE,88,88,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",Back in Stock,back_in_stock,N/A,https://www.altardstate.com/as/clothing/bottoms/pants/steph-camo-pant/004404_ASJ10110-0002.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw82f08085/image/004404_ASJ10110_MULTI_00.JPG?sw=300&sh=450&q=98
004101_HD1755ST-MD-2616,004101_HD1755ST-MD-2616,Stetson High Rise Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/stetson-high-rise-jeans/004101_HD1755ST-MD-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwacbdf82f/image/004101_HD1755ST-MD_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
004264_LT25586D-018-0016,004264_LT25586D-018-0016,Nia Tiered Babydoll Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/nia-tiered-babydoll-top/004264_LT25586D-018-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa116e12d/image/004264_LT25586D-018_BLACK_00.JPG?sw=300&sh=450&q=98
001858_V3535AS-25-2616,001858_V3535AS-25-2616,Amberlyn Straight Leg Jean,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/amberlyn-straight-leg-jean/001858_V3535AS-25-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw95eeb13c/image/001858_V3535AS-25_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
004101_HD9135D-LC-25-2642,004101_HD9135D-LC-25-2642,Angelina Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/angelina-straight-leg-jeans/004101_HD9135D-LC-25-2642.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdf8a785f/image/004101_HD9135D-LC-25_LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
001858_V3667-2616,001858_V3667-2616,Leverette Cropped Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/leverette-cropped-jeans/001858_V3667-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw3c6ecde4/image/001858_V3667_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
004123_SP-P12994-AT-2616,004123_SP-P12994-AT-2616,Natalia Flare Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/flare-jeans/natalia-flare-jeans/004123_SP-P12994-AT-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw34bca8f4/image/004123_SP-P12994-AT_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
001858_T6512-5684,001858_T6512-5684,Hart Roll Cuff Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/hart-roll-cuff-jeans/001858_T6512-5684.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwde790196/image/001858_T6512_MEDIUM-LIGHT-WASH_09.JPG?sw=300&sh=450&q=98
004264_LT25586D-018-0044,004264_LT25586D-018-0044,Nia Tiered Babydoll Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/nia-tiered-babydoll-top/004264_LT25586D-018-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4f476d8a/image/004264_LT25586D-018_CREAM_00.JPG?sw=300&sh=450&q=98
004101_HD3194C-MD-25-2616,004101_HD3194C-MD-25-2616,Jaylyn Front Pocket Crop Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31",,best_sellers,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/jaylyn-front-pocket-crop-jeans/004101_HD3194C-MD-25-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw6375e9da/image/004101_HD3194C-MD-25_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
001858_T6553-25-2616,001858_T6553-25-2616,Braelyn Cuffed Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/braelyn-cuffed-straight-leg-jeans/001858_T6553-25-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw34830618/image/001858_T6553-25_MEDIUM-WASH_09.JPG?sw=300&sh=450&q=98
001163_FKT62483-24-0098,001163_FKT62483-24-0098,Alessia Ribbed Tunic Top,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL",Top Rated,top_rated,N/A,https://www.altardstate.com/as/clothing/tops/blouses/alessia-ribbed-tunic-top/001163_FKT62483-24-0098.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwaa69c3ca/image/001163_FKT62483-24_OATMEAL_00.JPG?sw=300&sh=450&q=98
004262_DP649-25-3384,004262_DP649-25-3384,Layla Straight Leg Jean,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/layla-straight-leg-jean/004262_DP649-25-3384.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4f4bad3d/image/004262_DP649-25_DARK-WASH_09.JPG?sw=300&sh=450&q=98
004123_SP-P12295BK-AT-0440,004123_SP-P12295BK-AT-0440,Noah Ann Flared Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/flare-jeans/noah-ann-flared-jeans/004123_SP-P12295BK-AT-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd7e6b633/image/004123_SP-P12295BK-AT_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004101_HD9135D-VT-2642,004101_HD9135D-VT-2642,Rollins Straight Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/rollins-straight-leg-jeans/004101_HD9135D-VT-2642.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw39c94f4c/image/004101_HD9135D-VT_LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
001926_SYD7276JN-0879,001926_SYD7276JN-0879,Everett Bow Vest,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/everett-bow-vest/001926_SYD7276JN-0879.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw07e583d0/image/001926_SYD7276JN_IVORY-BLACK_00.JPG?sw=300&sh=450&q=98
004268_CSW8347B-0065,004268_CSW8347B-0065,Carson Mock Neck Vest,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/carson-mock-neck-vest/004268_CSW8347B-0065.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw64bd28b3/image/004268_CSW8347B_BEIGE_00.JPG?sw=300&sh=450&q=98
000940_112749-2642,000940_112749-2642,Paisley Sailor Pocket Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/flare-jeans/paisley-sailor-pocket-jeans/000940_112749-2642.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1d8790b6/image/000940_112749_LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
001926_SYD7380JN-1830,001926_SYD7380JN-1830,Hillary Scallop Trim Cardigan,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/cardigans/hillary-scallop-trim-cardigan/001926_SYD7380JN-1830.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwee61ee95/image/001926_SYD7380JN_MUSHROOM_00.JPG?sw=300&sh=450&q=98
000940_113877-5684,000940_113877-5684,Oakley Ultra Wide Leg Jeans,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/oakley-ultra-wide-leg-jeans/000940_113877-5684.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw444d52ed/image/000940_113877_MEDIUM-LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
004293_LT1001-0034,004293_LT1001-0034,Annaleigh Smocked Fitted Tee,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/annaleigh-smocked-fitted-tee/004293_LT1001-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw19f10751/image/004293_LT1001_IVORY_00.JPG?sw=300&sh=450&q=98
004293_LT1001-0060,004293_LT1001-0060,Annaleigh Smocked Fitted Tee,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/annaleigh-smocked-fitted-tee/004293_LT1001-0060.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4ba851a9/image/004293_LT1001_MOCHA_00.JPG?sw=300&sh=450&q=98
003038_ILT5041AS-0003,003038_ILT5041AS-0003,Braleigh Linen Pleated Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/braleigh-linen-pleated-top/003038_ILT5041AS-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdf9f2b5a/image/003038_ILT5041AS_WHITE_00.JPG?sw=300&sh=450&q=98
001761_M8569S-6-1353,001761_M8569S-6-1353,Francie Cheetah Maxi Skirt,ALTAR'D STATE,72,72,Clothing,S,Online Exclusive,online_exclusive,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/francie-cheetah-maxi-skirt/001761_M8569S-6-1353.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw8e3f2827/image/001761_M8569S-6_BROWN-MULTI_00.JPG?sw=300&sh=450&q=98
004110_FMC145454-0692,004110_FMC145454-0692,Ford Bronco Oversized Tee,ALTAR'D STATE,52,52,Clothing,"XS/S, M/L, L/XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/ford-bronco-oversized-tee/004110_FMC145454-0692.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1eb6ccb8/image/004110_FMC145454_COBALT_00.JPG?sw=300&sh=450&q=98
001753_Y8473-1048,001753_Y8473-1048,Bonnie 3D Bow Cardigan,ALTAR'D STATE,74,74,Clothing,"XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/cardigans/bonnie-3d-bow-cardigan/001753_Y8473-1048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4a4288fe/image/001753_Y8473_IVORY-TAUPE_00.JPG?sw=300&sh=450&q=98
004293_LT1052-0003,004293_LT1052-0003,Rebecca Tiered Babydoll Top,ALTAR'D STATE,54,54,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/rebecca-tiered-babydoll-top/004293_LT1052-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe0de1f27/image/004293_LT1052_WHITE_00.JPG?sw=300&sh=450&q=98
003038_ILT5631AS-0001,003038_ILT5631AS-0001,Braleigh Denim Pleated Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/braleigh-denim-pleated-top/003038_ILT5631AS-0001.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe9e95dd3/image/003038_ILT5631AS_DENIM_00.JPG?sw=300&sh=450&q=98
001885_HA49453-3964,001885_HA49453-3964,Halley Fluttersleeve Tank,ALTAR'D STATE,42,42,Clothing,"XXS, XS, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/halley-fluttersleeve-tank/001885_HA49453-3964.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa348d29f/image/001885_HA49453_OFF-WHITE_00.JPG?sw=300&sh=450&q=98
001125_MARNELLY-JJ22-0205,001125_MARNELLY-JJ22-0205,Amora Floral Midi Skirt,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL",Top Rated,top_rated,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/amora-floral-midi-skirt/001125_MARNELLY-JJ22-0205.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwbdf33f59/image/001125_MARNELLY-JJ22_DUSTY-BLUE_00.JPG?sw=300&sh=450&q=98
004116_53538-6366,004116_53538-6366,Everyday Seamless Top,ALTAR'D STATE,38,38,Clothing,"XS/S, M/L, L/XL",,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-top/004116_53538-6366.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwab151b22/image/004116_53538_ROSE-PINK_00.JPG?sw=300&sh=450&q=98
004280_TD6085AS-0003,004280_TD6085AS-0003,Shayla Asymmetrical Top,ALTAR'D STATE,38,38,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/shayla-asymmetrical-top/004280_TD6085AS-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb9025dbe/image/004280_TD6085AS_WHITE_00.JPG?sw=300&sh=450&q=98
004293_ST1024C-0034,004293_ST1024C-0034,Courtney Crop Linen Shirt,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/courtney-crop-linen-shirt/004293_ST1024C-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa28cdf39/image/004293_ST1024C_IVORY_00.JPG?sw=300&sh=450&q=98
001950_BK1325-ATS-1003,001950_BK1325-ATS-1003,Aster Floral Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL",,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/aster-floral-midi-skirt/001950_BK1325-ATS-1003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw43a04d7d/image/001950_BK1325-ATS_IVORY-MULTI_00.JPG?sw=300&sh=450&q=98
002035_H5771TK-0053,002035_H5771TK-0053,Long Live Cowgirls Oversized Graphic Tee,ALTAR'D STATE,52,52,Clothing,"XS/S, M/L, L/XL",Top Rated,top_rated,N/A,https://www.altardstate.com/as/clothing/tops/graphics/long-live-cowgirls-oversized-graphic-tee/002035_H5771TK-0053.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd6d92f0a/image/002035_H5771TK_TAUPE_00.JPG?sw=300&sh=450&q=98
002035_H6765TK-5334,002035_H6765TK-5334,WWJD Oversized Graphic Tee,ALTAR'D STATE,52,52,Clothing,"XS/S, M/L, L/XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/wwjd-oversized-graphic-tee/002035_H6765TK-5334.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwccf09d86/image/002035_H6765TK_PROVENCE_00.JPG?sw=300&sh=450&q=98
004084_IT8525-4470,004084_IT8525-4470,Blaire Short Sleeve Seamless Floral Tee,ALTAR'D STATE,42,42,Clothing,"XXS/XS, M/L, L/XL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/blaire-short-sleeve-seamless-floral-tee/004084_IT8525-4470.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw779aba6f/image/004084_IT8525_MARSHMELLOW_00.JPG?sw=300&sh=450&q=98
001890_A1437R875JD-0003,001890_A1437R875JD-0003,Silly Goose Oversized Graphic Tee,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/silly-goose-oversized-graphic-tee/001890_A1437R875JD-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwef65a154/image/001890_A1437R875JD_WHITE_00.JPG?sw=300&sh=450&q=98
001890_A2308R862JD-0034,001890_A2308R862JD-0034,Country Duck Baby Tee,ALTAR'D STATE,42,42,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/country-duck-baby-tee/001890_A2308R862JD-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw490ab9f5/image/001890_A2308R862JD_IVORY_00.JPG?sw=300&sh=450&q=98
004116_53538-0016,004116_53538-0016,Everyday Seamless Top,ALTAR'D STATE,38,38,Clothing,"XS/S, M/L, L/XL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-top/004116_53538-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe1b8e1f8/image/004116_53538_BLACK_00.JPG?sw=300&sh=450&q=98
004116_53538-0003,004116_53538-0003,Everyday Seamless Top,ALTAR'D STATE,38,38,Clothing,"XS/S, M/L, L/XL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-top/004116_53538-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dweb010570/image/004116_53538_WHITE_00.JPG?sw=300&sh=450&q=98
